xywh,element_label,page_id,book,num_page_id,num_patch_id,number
"992,446,37,28 ",49 ,2161_dietrich_quaestiones_1573_p391.jpg,2161_dietrich_quaestiones_1573,393,4683,49 
"1088,477,33,26 ",23 ,2161_dietrich_quaestiones_1573_p391.jpg,2161_dietrich_quaestiones_1573,393,4684,23 
"992,605,33,27 ",25 ,2161_dietrich_quaestiones_1573_p391.jpg,2161_dietrich_quaestiones_1573,393,4685,25 
"1005,573,29,26 ",51 ,2161_dietrich_quaestiones_1573_p391.jpg,2161_dietrich_quaestiones_1573,393,4686,51 
"414,174,39,35 ",51 ,2161_dietrich_quaestiones_1573_p392.jpg,2161_dietrich_quaestiones_1573,394,4687,51 
"415,132,39,34 ",13 ,2161_dietrich_quaestiones_1573_p392.jpg,2161_dietrich_quaestiones_1573,394,4688,13 
"549,171,45,39 ",23 ,2161_dietrich_quaestiones_1573_p392.jpg,2161_dietrich_quaestiones_1573,394,4689,23 
"407,216,51,34 ",24 ,2161_dietrich_quaestiones_1573_p392.jpg,2161_dietrich_quaestiones_1573,394,4690,24 
"397,303,54,37 ",49 ,2161_dietrich_quaestiones_1573_p392.jpg,2161_dietrich_quaestiones_1573,394,4691,49 
"692,837,50,35 ",11 ,2165_peucer_elementa_1553_p140.jpg,2165_peucer_elementa_1553,395,4692,11 
"687,1252,55,45 ",46 ,2165_peucer_elementa_1553_p140.jpg,2165_peucer_elementa_1553,395,4693,46 
"681,666,57,36 ",29 ,2165_peucer_elementa_1553_p140.jpg,2165_peucer_elementa_1553,395,4694,29 
"332,764,59,47 ",56 ,2165_peucer_elementa_1553_p140.jpg,2165_peucer_elementa_1553,395,4695,56 
"329,1090,67,44 ",50 ,2165_peucer_elementa_1553_p140.jpg,2165_peucer_elementa_1553,395,4696,50 
"670,1174,50,44 ",46 ,2166_peucer_elementa_1563_p135.jpg,2166_peucer_elementa_1563,396,4697,46 
"321,770,47,43 ",55 ,2166_peucer_elementa_1563_p135.jpg,2166_peucer_elementa_1563,396,4698,55 
"667,714,48,37 ",15 ,2166_peucer_elementa_1563_p135.jpg,2166_peucer_elementa_1563,396,4699,15 
"333,1065,50,40 ",48 ,2166_peucer_elementa_1563_p135.jpg,2166_peucer_elementa_1563,396,4700,48 
"323,604,50,47 ",58 ,2166_peucer_elementa_1563_p135.jpg,2166_peucer_elementa_1563,396,4701,58 
"522,340,47,37 ",42 ,2166_peucer_elementa_1563_p136.jpg,2166_peucer_elementa_1563,397,4702,42 
"503,500,48,41 ",38 ,2166_peucer_elementa_1563_p136.jpg,2166_peucer_elementa_1563,397,4703,38 
"491,96,47,38 ",46 ,2166_peucer_elementa_1563_p136.jpg,2166_peucer_elementa_1563,397,4704,46 
"509,826,43,37 ",32 ,2166_peucer_elementa_1563_p136.jpg,2166_peucer_elementa_1563,397,4705,32 
"803,865,47,36 ",15 ,2166_peucer_elementa_1563_p136.jpg,2166_peucer_elementa_1563,397,4706,15 
"310,900,48,36 ",23 ,2166_peucer_elementa_1563_p199.jpg,2166_peucer_elementa_1563,398,4707,23 
"431,1084,44,34 ",27 ,2166_peucer_elementa_1563_p199.jpg,2166_peucer_elementa_1563,398,4708,27 
"701,967,46,36 ",26 ,2166_peucer_elementa_1563_p199.jpg,2166_peucer_elementa_1563,398,4709,26 
"592,615,43,34 ",17 ,2166_peucer_elementa_1563_p199.jpg,2166_peucer_elementa_1563,398,4710,17 
"335,542,42,36 ",15 ,2166_peucer_elementa_1563_p199.jpg,2166_peucer_elementa_1563,398,4711,15 
"587,902,36,31 ",10 ,2166_peucer_elementa_1563_p274.jpg,2166_peucer_elementa_1563,399,4712,10 
"589,739,33,33 ",18 ,2166_peucer_elementa_1563_p274.jpg,2166_peucer_elementa_1563,399,4713,18 
"578,818,45,35 ",14 ,2166_peucer_elementa_1563_p274.jpg,2166_peucer_elementa_1563,399,4714,14 
"582,700,40,26 ",20 ,2166_peucer_elementa_1563_p274.jpg,2166_peucer_elementa_1563,399,4715,20 
"828,810,66,40 ",73 ,2166_peucer_elementa_1563_p274.jpg,2166_peucer_elementa_1563,399,4716,73 
"489,342,40,36 ",34 ,2166_peucer_elementa_1563_p281.jpg,2166_peucer_elementa_1563,400,4717,34 
"486,262,42,31 ",30 ,2166_peucer_elementa_1563_p281.jpg,2166_peucer_elementa_1563,400,4718,30 
"343,140,38,36 ",17 ,2166_peucer_elementa_1563_p281.jpg,2166_peucer_elementa_1563,400,4719,17 
"495,140,43,32 ",47 ,2166_peucer_elementa_1563_p281.jpg,2166_peucer_elementa_1563,400,4720,47 
"347,181,38,34 ",25 ,2166_peucer_elementa_1563_p281.jpg,2166_peucer_elementa_1563,400,4721,25 
"348,785,30,29 ",30 ,2169_peucer_elementa_1576_p282.jpg,2169_peucer_elementa_1576,401,4722,30 
"522,1111,30,29 ",30 ,2169_peucer_elementa_1576_p282.jpg,2169_peucer_elementa_1576,401,4723,30 
"350,654,33,28 ",45 ,2169_peucer_elementa_1576_p282.jpg,2169_peucer_elementa_1576,401,4724,45 
"285,455,29,24 ",12 ,2169_peucer_elementa_1576_p282.jpg,2169_peucer_elementa_1576,401,4725,12 
"450,918,34,24 ",43 ,2169_peucer_elementa_1576_p282.jpg,2169_peucer_elementa_1576,401,4726,43 
"274,582,36,25 ",12 ,2170_peucer_elementa_1551_p142.jpg,2170_peucer_elementa_1551,402,4727,12 
"459,557,44,27 ",30 ,2170_peucer_elementa_1551_p142.jpg,2170_peucer_elementa_1551,402,4728,30 
"289,89,40,31 ",25 ,2170_peucer_elementa_1551_p142.jpg,2170_peucer_elementa_1551,402,4729,25 
"283,150,44,31 ",42 ,2170_peucer_elementa_1551_p142.jpg,2170_peucer_elementa_1551,402,4730,42 
"282,334,38,27 ",18 ,2170_peucer_elementa_1551_p142.jpg,2170_peucer_elementa_1551,402,4731,18 
"657,620,50,40 ",30 ,2171_peucer_elementa_1587_p140.jpg,2171_peucer_elementa_1587,403,4732,30 
"662,918,47,35 ",10 ,2171_peucer_elementa_1587_p140.jpg,2171_peucer_elementa_1587,403,4733,10 
"385,598,51,39 ",58 ,2171_peucer_elementa_1587_p140.jpg,2171_peucer_elementa_1587,403,4734,58 
"386,783,53,45 ",55 ,2171_peucer_elementa_1587_p140.jpg,2171_peucer_elementa_1587,403,4735,55 
"387,1174,54,38 ",48 ,2171_peucer_elementa_1587_p140.jpg,2171_peucer_elementa_1587,403,4736,48 
"436,573,51,45 ",38 ,2171_peucer_elementa_1587_p141.jpg,2171_peucer_elementa_1587,404,4737,38 
"433,1063,53,39 ",28 ,2171_peucer_elementa_1587_p141.jpg,2171_peucer_elementa_1587,404,4738,28 
"435,1244,54,40 ",25 ,2171_peucer_elementa_1587_p141.jpg,2171_peucer_elementa_1587,404,4739,25 
"443,503,46,30 ",40 ,2171_peucer_elementa_1587_p141.jpg,2171_peucer_elementa_1587,404,4740,40 
"433,820,55,40 ",34 ,2171_peucer_elementa_1587_p141.jpg,2171_peucer_elementa_1587,404,4741,34 
"490,572,45,36 ",18 ,2171_peucer_elementa_1587_p269.jpg,2171_peucer_elementa_1587,405,4742,18 
"490,655,48,41 ",16 ,2171_peucer_elementa_1587_p269.jpg,2171_peucer_elementa_1587,405,4743,16 
"483,405,52,33 ",22 ,2171_peucer_elementa_1587_p269.jpg,2171_peucer_elementa_1587,405,4744,22 
"487,940,45,31 ",10 ,2171_peucer_elementa_1587_p269.jpg,2171_peucer_elementa_1587,405,4745,10 
"489,848,46,33 ",12 ,2171_peucer_elementa_1587_p269.jpg,2171_peucer_elementa_1587,405,4746,12 
"700,785,49,40 ",17 ,2171_peucer_elementa_1587_p271.jpg,2171_peucer_elementa_1587,406,4747,17 
"424,831,54,38 ",30 ,2171_peucer_elementa_1587_p271.jpg,2171_peucer_elementa_1587,406,4748,30 
"699,1041,52,44 ",17 ,2171_peucer_elementa_1587_p271.jpg,2171_peucer_elementa_1587,406,4749,17 
"426,1002,52,38 ",30 ,2171_peucer_elementa_1587_p271.jpg,2171_peucer_elementa_1587,406,4750,30 
"429,1088,53,36 ",30 ,2171_peucer_elementa_1587_p271.jpg,2171_peucer_elementa_1587,406,4751,30 
"421,635,53,31 ",20 ,2171_peucer_elementa_1587_p302.jpg,2171_peucer_elementa_1587,407,4752,20 
"249,539,61,41 ",84 ,2171_peucer_elementa_1587_p302.jpg,2171_peucer_elementa_1587,407,4753,84 
"563,543,51,43 ",89 ,2171_peucer_elementa_1587_p302.jpg,2171_peucer_elementa_1587,407,4754,89 
"251,626,56,47 ",96 ,2171_peucer_elementa_1587_p302.jpg,2171_peucer_elementa_1587,407,4755,96 
"423,534,57,46 ",56 ,2171_peucer_elementa_1587_p302.jpg,2171_peucer_elementa_1587,407,4756,56 
"1363,373,22,34 ",0 ,2173_peucer_elementa_1601_p235.jpg,2173_peucer_elementa_1601,408,4757,0 
"739,829,32,44 ",13 ,2173_peucer_elementa_1601_p235.jpg,2173_peucer_elementa_1601,408,4758,13 
"401,752,27,51 ",42 ,2173_peucer_elementa_1601_p235.jpg,2173_peucer_elementa_1601,408,4759,42 
"557,369,27,47 ",11 ,2173_peucer_elementa_1601_p235.jpg,2173_peucer_elementa_1601,408,4760,11 
"827,444,28,46 ",38 ,2173_peucer_elementa_1601_p235.jpg,2173_peucer_elementa_1601,408,4761,38 
"245,574,57,46 ",30 ,2173_peucer_elementa_1601_p257.jpg,2173_peucer_elementa_1601,409,4762,30 
"211,1707,80,51 ",360 ,2173_peucer_elementa_1601_p257.jpg,2173_peucer_elementa_1601,409,4763,360 
"514,1153,68,43 ",13 ,2173_peucer_elementa_1601_p257.jpg,2173_peucer_elementa_1601,409,4764,13 
"1417,1251,58,48 ",45 ,2173_peucer_elementa_1601_p257.jpg,2173_peucer_elementa_1601,409,4765,45 
"739,844,63,51 ",45 ,2173_peucer_elementa_1601_p257.jpg,2173_peucer_elementa_1601,409,4766,45 
"1110,1313,52,44 ",35 ,2173_peucer_elementa_1601_p275.jpg,2173_peucer_elementa_1601,410,4767,35 
"875,1038,47,39 ",45 ,2173_peucer_elementa_1601_p275.jpg,2173_peucer_elementa_1601,410,4768,45 
"786,903,49,42 ",13 ,2173_peucer_elementa_1601_p275.jpg,2173_peucer_elementa_1601,410,4769,13 
"1267,2282,34,57 ",1 ,2173_peucer_elementa_1601_p275.jpg,2173_peucer_elementa_1601,410,4770,1 
"1022,1751,57,45 ",51 ,2173_peucer_elementa_1601_p275.jpg,2173_peucer_elementa_1601,410,4771,51 
"1157,1079,55,48 ",10 ,2173_peucer_elementa_1601_p277.jpg,2173_peucer_elementa_1601,411,4772,10 
"804,1434,55,46 ",43 ,2173_peucer_elementa_1601_p277.jpg,2173_peucer_elementa_1601,411,4773,43 
"809,935,61,41 ",24 ,2173_peucer_elementa_1601_p277.jpg,2173_peucer_elementa_1601,411,4774,24 
"666,733,57,52 ",45 ,2173_peucer_elementa_1601_p277.jpg,2173_peucer_elementa_1601,411,4775,45 
"1163,1666,61,67 ",15 ,2173_peucer_elementa_1601_p277.jpg,2173_peucer_elementa_1601,411,4776,15 
"200,508,85,64 ",67 ,2173_peucer_elementa_1601_p289.jpg,2173_peucer_elementa_1601,412,4777,67 
"436,1691,126,65 ",149 ,2173_peucer_elementa_1601_p289.jpg,2173_peucer_elementa_1601,412,4778,149 
"825,1045,112,67 ",104 ,2173_peucer_elementa_1601_p289.jpg,2173_peucer_elementa_1601,412,4779,104 
"1156,635,81,61 ",25 ,2173_peucer_elementa_1601_p289.jpg,2173_peucer_elementa_1601,412,4780,25 
"852,1894,106,65 ",171 ,2173_peucer_elementa_1601_p289.jpg,2173_peucer_elementa_1601,412,4781,171 
"456,534,32,26 ",31 ,2175_blebel_libellus_1598_p189.jpg,2175_blebel_libellus_1598,413,4782,31 
"452,290,34,25 ",48 ,2175_blebel_libellus_1598_p189.jpg,2175_blebel_libellus_1598,413,4783,48 
"455,444,31,22 ",27 ,2175_blebel_libellus_1598_p189.jpg,2175_blebel_libellus_1598,413,4784,27 
"455,353,33,23 ",23 ,2175_blebel_libellus_1598_p189.jpg,2175_blebel_libellus_1598,413,4785,23 
"460,774,35,28 ",66 ,2175_blebel_libellus_1598_p189.jpg,2175_blebel_libellus_1598,413,4786,66 
"323,259,30,23 ",30 ,2175_blebel_libellus_1598_p194.jpg,2175_blebel_libellus_1598,414,4787,30 
"416,555,30,25 ",51 ,2175_blebel_libellus_1598_p194.jpg,2175_blebel_libellus_1598,414,4788,51 
"473,612,42,29 ",36 ,2175_blebel_libellus_1598_p194.jpg,2175_blebel_libellus_1598,414,4789,36 
"470,823,37,23 ",43 ,2175_blebel_libellus_1598_p194.jpg,2175_blebel_libellus_1598,414,4790,43 
"321,465,33,27 ",38 ,2175_blebel_libellus_1598_p194.jpg,2175_blebel_libellus_1598,414,4791,38 
"42,682,34,31 ",30 ,2175_blebel_libellus_1598_p222.jpg,2175_blebel_libellus_1598,416,5065,30 
"438,622,28,24 ",17 ,2175_blebel_libellus_1598_p222.jpg,2175_blebel_libellus_1598,416,5066,17 
"90,167,31,26 ",14 ,2175_blebel_libellus_1598_p222.jpg,2175_blebel_libellus_1598,416,5067,14 
"89,296,27,22 ",12 ,2175_blebel_libellus_1598_p222.jpg,2175_blebel_libellus_1598,416,5068,12 
"48,538,28,23 ",26 ,2175_blebel_libellus_1598_p222.jpg,2175_blebel_libellus_1598,416,5069,26 
"52,180,32,24 ",18 ,2175_blebel_libellus_1598_p224.jpg,2175_blebel_libellus_1598,417,5070,18 
"35,667,32,25 ",31 ,2175_blebel_libellus_1598_p224.jpg,2175_blebel_libellus_1598,417,5071,31 
"48,253,33,21 ",20 ,2175_blebel_libellus_1598_p224.jpg,2175_blebel_libellus_1598,417,5072,20 
"425,499,33,25 ",15 ,2175_blebel_libellus_1598_p224.jpg,2175_blebel_libellus_1598,417,5073,15 
"42,465,32,21 ",26 ,2175_blebel_libellus_1598_p224.jpg,2175_blebel_libellus_1598,417,5074,26 
"482,428,34,26 ",10 ,2175_blebel_libellus_1598_p94.jpg,2175_blebel_libellus_1598,418,5075,10 
"486,796,34,26 ",27 ,2175_blebel_libellus_1598_p94.jpg,2175_blebel_libellus_1598,418,5076,27 
"483,484,34,30 ",16 ,2175_blebel_libellus_1598_p94.jpg,2175_blebel_libellus_1598,418,5077,16 
"477,272,34,23 ",29 ,2175_blebel_libellus_1598_p94.jpg,2175_blebel_libellus_1598,418,5078,29 
"488,734,35,27 ",14 ,2175_blebel_libellus_1598_p94.jpg,2175_blebel_libellus_1598,418,5079,14 
"1730,805,113,78 ",23 ,2176_blebel_libellus_1588_p105.jpg,2176_blebel_libellus_1588,419,5080,23 
"1308,2796,111,75 ",17 ,2176_blebel_libellus_1588_p105.jpg,2176_blebel_libellus_1588,419,5081,17 
"1517,1047,121,69 ",27 ,2176_blebel_libellus_1588_p105.jpg,2176_blebel_libellus_1588,419,5082,27 
"1287,1060,134,75 ",26 ,2176_blebel_libellus_1588_p105.jpg,2176_blebel_libellus_1588,419,5083,26 
"1085,574,117,74 ",22 ,2176_blebel_libellus_1588_p105.jpg,2176_blebel_libellus_1588,419,5084,22 
"482,437,36,25 ",11 ,2177_blebel_libellus_1590_p226.jpg,2177_blebel_libellus_1590,420,5085,11 
"54,670,40,29 ",28 ,2177_blebel_libellus_1590_p226.jpg,2177_blebel_libellus_1590,420,5086,28 
"480,607,38,31 ",15 ,2177_blebel_libellus_1590_p226.jpg,2177_blebel_libellus_1590,420,5087,15 
"59,259,33,28 ",19 ,2177_blebel_libellus_1590_p226.jpg,2177_blebel_libellus_1590,420,5088,19 
"56,431,35,26 ",23 ,2177_blebel_libellus_1590_p226.jpg,2177_blebel_libellus_1590,420,5089,23 
"329,371,49,42 ",26 ,2178_blebel_libellus_1582_p198.jpg,2178_blebel_libellus_1582,421,5090,26 
"316,1088,45,39 ",28 ,2178_blebel_libellus_1582_p198.jpg,2178_blebel_libellus_1582,421,5091,28 
"327,682,44,48 ",15 ,2178_blebel_libellus_1582_p198.jpg,2178_blebel_libellus_1582,421,5092,15 
"321,531,52,41 ",27 ,2178_blebel_libellus_1582_p198.jpg,2178_blebel_libellus_1582,421,5093,27 
"317,1453,50,41 ",26 ,2178_blebel_libellus_1582_p198.jpg,2178_blebel_libellus_1582,421,5094,26 
"342,811,101,81 ",17 ,2178_blebel_libellus_1582_p213.jpg,2178_blebel_libellus_1582,422,5095,17 
"1492,2407,94,72 ",19 ,2178_blebel_libellus_1582_p213.jpg,2178_blebel_libellus_1582,422,5096,19 
"348,596,101,96 ",18 ,2178_blebel_libellus_1582_p213.jpg,2178_blebel_libellus_1582,422,5097,18 
"221,2056,96,80 ",27 ,2178_blebel_libellus_1582_p213.jpg,2178_blebel_libellus_1582,422,5098,27 
"223,1260,101,71 ",20 ,2178_blebel_libellus_1582_p213.jpg,2178_blebel_libellus_1582,422,5099,20 
"933,842,56,40 ",27 ,2178_blebel_libellus_1582_p234.jpg,2178_blebel_libellus_1582,423,5100,27 
"935,1033,55,44 ",30 ,2178_blebel_libellus_1582_p234.jpg,2178_blebel_libellus_1582,423,5101,30 
"254,1646,52,35 ",20 ,2178_blebel_libellus_1582_p234.jpg,2178_blebel_libellus_1582,423,5102,20 
"256,1390,52,38 ",16 ,2178_blebel_libellus_1582_p234.jpg,2178_blebel_libellus_1582,423,5103,16 
"252,910,53,35 ",10 ,2178_blebel_libellus_1582_p234.jpg,2178_blebel_libellus_1582,423,5104,10 
"419,1079,44,31 ",22 ,2179_blebel_libellus_1611_p134.jpg,2179_blebel_libellus_1611,424,5105,22 
"247,1135,41,37 ",15 ,2179_blebel_libellus_1611_p134.jpg,2179_blebel_libellus_1611,424,5106,15 
"243,872,36,32 ",10 ,2179_blebel_libellus_1611_p134.jpg,2179_blebel_libellus_1611,424,5107,10 
"143,814,47,38 ",60 ,2179_blebel_libellus_1611_p134.jpg,2179_blebel_libellus_1611,424,5108,60 
"240,975,39,33 ",12 ,2179_blebel_libellus_1611_p134.jpg,2179_blebel_libellus_1611,424,5109,12 
"632,1265,44,40 ",51 ,2179_blebel_libellus_1611_p212.jpg,2179_blebel_libellus_1611,425,5110,51 
"504,642,43,38 ",62 ,2179_blebel_libellus_1611_p212.jpg,2179_blebel_libellus_1611,425,5111,62 
"578,865,46,40 ",38 ,2179_blebel_libellus_1611_p212.jpg,2179_blebel_libellus_1611,425,5112,38 
"502,781,41,38 ",25 ,2179_blebel_libellus_1611_p212.jpg,2179_blebel_libellus_1611,425,5113,25 
"500,1130,46,39 ",29 ,2179_blebel_libellus_1611_p212.jpg,2179_blebel_libellus_1611,425,5114,29 
"13,1163,41,34 ",23 ,2179_blebel_libellus_1611_p224.jpg,2179_blebel_libellus_1611,426,5115,23 
"885,723,43,36 ",25 ,2179_blebel_libellus_1611_p224.jpg,2179_blebel_libellus_1611,426,5116,25 
"11,730,46,30 ",12 ,2179_blebel_libellus_1611_p224.jpg,2179_blebel_libellus_1611,426,5117,12 
"889,636,39,35 ",33 ,2179_blebel_libellus_1611_p224.jpg,2179_blebel_libellus_1611,426,5118,33 
"879,970,48,38 ",50 ,2179_blebel_libellus_1611_p224.jpg,2179_blebel_libellus_1611,426,5119,50 
"180,1017,50,36 ",18 ,2179_blebel_libellus_1611_p95.jpg,2179_blebel_libellus_1611,427,5120,18 
"863,1127,54,34 ",29 ,2179_blebel_libellus_1611_p95.jpg,2179_blebel_libellus_1611,427,5121,29 
"188,557,46,32 ",29 ,2179_blebel_libellus_1611_p95.jpg,2179_blebel_libellus_1611,427,5122,29 
"869,903,52,41 ",16 ,2179_blebel_libellus_1611_p95.jpg,2179_blebel_libellus_1611,427,5123,16 
"868,1040,49,36 ",23 ,2179_blebel_libellus_1611_p95.jpg,2179_blebel_libellus_1611,427,5124,23 
"170,521,67,33 ",20 ,2179_blebel_libellus_1611_p97.jpg,2179_blebel_libellus_1611,428,5125,20 
"193,1114,55,36 ",16 ,2179_blebel_libellus_1611_p97.jpg,2179_blebel_libellus_1611,428,5126,16 
"185,689,56,39 ",26 ,2179_blebel_libellus_1611_p97.jpg,2179_blebel_libellus_1611,428,5127,26 
"865,1051,52,44 ",16 ,2179_blebel_libellus_1611_p97.jpg,2179_blebel_libellus_1611,428,5128,16 
"194,1242,55,41 ",26 ,2179_blebel_libellus_1611_p97.jpg,2179_blebel_libellus_1611,428,5129,26 
"870,969,47,41 ",14 ,2179_blebel_libellus_1611_p97.jpg,2179_blebel_libellus_1611,428,5130,14 
"1156,2852,135,95 ",16 ,2180_blebel_libellus_1576_p163.jpg,2180_blebel_libellus_1576,429,5131,16 
"1910,2614,124,112 ",36 ,2180_blebel_libellus_1576_p163.jpg,2180_blebel_libellus_1576,429,5132,36 
"1131,1442,132,95 ",29 ,2180_blebel_libellus_1576_p163.jpg,2180_blebel_libellus_1576,429,5133,29 
"1134,1883,130,98 ",25 ,2180_blebel_libellus_1576_p163.jpg,2180_blebel_libellus_1576,429,5134,25 
"1904,1422,119,96 ",48 ,2180_blebel_libellus_1576_p163.jpg,2180_blebel_libellus_1576,429,5135,48 
"180,520,52,35 ",22 ,2182_blebel_libellus_1603_p105.jpg,2182_blebel_libellus_1603,430,5136,22 
"849,1632,63,39 ",20 ,2182_blebel_libellus_1603_p105.jpg,2182_blebel_libellus_1603,430,5137,20 
"310,1426,57,44 ",13 ,2182_blebel_libellus_1603_p105.jpg,2182_blebel_libellus_1603,430,5138,13 
"577,645,52,35 ",25 ,2182_blebel_libellus_1603_p105.jpg,2182_blebel_libellus_1603,430,5139,25 
"867,1155,29,45 ",8 ,2182_blebel_libellus_1603_p105.jpg,2182_blebel_libellus_1603,430,5140,8 
"189,790,60,43 ",10 ,2182_blebel_libellus_1603_p171.jpg,2182_blebel_libellus_1603,431,5141,10 
"887,1719,53,39 ",21 ,2182_blebel_libellus_1603_p171.jpg,2182_blebel_libellus_1603,431,5142,21 
"486,639,50,41 ",37 ,2182_blebel_libellus_1603_p171.jpg,2182_blebel_libellus_1603,431,5143,37 
"772,1361,51,45 ",81 ,2182_blebel_libellus_1603_p171.jpg,2182_blebel_libellus_1603,431,5144,81 
"597,1100,50,42 ",25 ,2182_blebel_libellus_1603_p171.jpg,2182_blebel_libellus_1603,431,5145,25 
"979,1306,75,39 ",170 ,2182_blebel_libellus_1603_p200.jpg,2182_blebel_libellus_1603,432,5146,170 
"648,1654,79,44 ",120 ,2182_blebel_libellus_1603_p200.jpg,2182_blebel_libellus_1603,432,5147,120 
"84,872,69,43 ",10 ,2182_blebel_libellus_1603_p200.jpg,2182_blebel_libellus_1603,432,5148,10 
"490,699,57,43 ",64 ,2182_blebel_libellus_1603_p200.jpg,2182_blebel_libellus_1603,432,5149,64 
"916,910,57,36 ",28 ,2182_blebel_libellus_1603_p200.jpg,2182_blebel_libellus_1603,432,5150,28 
"984,1403,74,41 ",171 ,2182_blebel_libellus_1603_p202.jpg,2182_blebel_libellus_1603,433,5151,171 
"811,1091,77,43 ",119 ,2182_blebel_libellus_1603_p202.jpg,2182_blebel_libellus_1603,433,5152,119 
"479,791,42,48 ",38 ,2182_blebel_libellus_1603_p202.jpg,2182_blebel_libellus_1603,433,5153,38 
"100,646,30,48 ",7 ,2182_blebel_libellus_1603_p202.jpg,2182_blebel_libellus_1603,433,5154,7 
"821,1533,80,48 ",133 ,2182_blebel_libellus_1603_p202.jpg,2182_blebel_libellus_1603,433,5155,133 
"857,1406,74,40 ",343 ,2182_blebel_libellus_1603_p203.jpg,2182_blebel_libellus_1603,434,5156,343 
"698,1216,71,42 ",321 ,2182_blebel_libellus_1603_p203.jpg,2182_blebel_libellus_1603,434,5157,321 
"545,740,80,40 ",276 ,2182_blebel_libellus_1603_p203.jpg,2182_blebel_libellus_1603,434,5158,276 
"1036,967,76,38 ",353 ,2182_blebel_libellus_1603_p203.jpg,2182_blebel_libellus_1603,434,5159,353 
"208,604,80,38 ",188 ,2182_blebel_libellus_1603_p203.jpg,2182_blebel_libellus_1603,434,5160,188 
"1438,2149,102,74 ",26 ,2183_blebel_libellus_1616_p205.jpg,2183_blebel_libellus_1616,435,5161,26 
"203,870,73,81 ",5 ,2183_blebel_libellus_1616_p205.jpg,2183_blebel_libellus_1616,435,5162,5 
"911,1204,76,81 ",13 ,2183_blebel_libellus_1616_p205.jpg,2183_blebel_libellus_1616,435,5163,13 
"1754,3024,79,71 ",6 ,2183_blebel_libellus_1616_p205.jpg,2183_blebel_libellus_1616,435,5164,6 
"630,1722,91,68 ",18 ,2183_blebel_libellus_1616_p205.jpg,2183_blebel_libellus_1616,435,5165,18 
"1697,2130,119,85 ",164 ,2183_blebel_libellus_1616_p212.jpg,2183_blebel_libellus_1616,436,5166,164 
"1398,2658,131,67 ",129 ,2183_blebel_libellus_1616_p212.jpg,2183_blebel_libellus_1616,436,5167,129 
"1044,1633,92,79 ",42 ,2183_blebel_libellus_1616_p212.jpg,2183_blebel_libellus_1616,436,5168,42 
"1324,1190,101,89 ",20 ,2183_blebel_libellus_1616_p212.jpg,2183_blebel_libellus_1616,436,5169,20 
"482,787,92,85 ",13 ,2183_blebel_libellus_1616_p212.jpg,2183_blebel_libellus_1616,436,5170,13 
"1525,2444,358,111 ",5279443 ,2183_blebel_libellus_1616_p263.jpg,2183_blebel_libellus_1616,437,5171,5279443 
"385,3293,364,102 ",4848096 ,2183_blebel_libellus_1616_p263.jpg,2183_blebel_libellus_1616,437,5172,4848096 
"421,1201,346,102 ",4797132 ,2183_blebel_libellus_1616_p263.jpg,2183_blebel_libellus_1616,437,5173,4797132 
"1531,1285,358,99 ",5252241 ,2183_blebel_libellus_1616_p263.jpg,2183_blebel_libellus_1616,437,5174,5252241 
"791,1815,358,108 ",4964690 ,2183_blebel_libellus_1616_p263.jpg,2183_blebel_libellus_1616,437,5175,4964690 
"816,204,337,120 ",8040299 ,2183_blebel_libellus_1616_p275.jpg,2183_blebel_libellus_1616,438,5176,8040299 
"1168,2100,334,105 ",8173126 ,2183_blebel_libellus_1616_p275.jpg,2183_blebel_libellus_1616,438,5177,8173126 
"1526,2940,346,114 ",8285493 ,2183_blebel_libellus_1616_p275.jpg,2183_blebel_libellus_1616,438,5178,8285493 
"1176,846,327,108 ",8152963 ,2183_blebel_libellus_1616_p275.jpg,2183_blebel_libellus_1616,438,5179,8152963 
"430,1459,293,104 ",795649 ,2183_blebel_libellus_1616_p275.jpg,2183_blebel_libellus_1616,438,5180,795649 
"1592,1931,347,112 ",8929789 ,2183_blebel_libellus_1616_p278.jpg,2183_blebel_libellus_1616,439,5181,8929789 
"1218,1107,338,105 ",8839018 ,2183_blebel_libellus_1616_p278.jpg,2183_blebel_libellus_1616,439,5182,8839018 
"861,2577,341,90 ",8775650 ,2183_blebel_libellus_1616_p278.jpg,2183_blebel_libellus_1616,439,5183,8775650 
"474,1515,335,122 ",8676209 ,2183_blebel_libellus_1616_p278.jpg,2183_blebel_libellus_1616,439,5184,8676209 
"1605,3008,356,115 ",8942845 ,2183_blebel_libellus_1616_p278.jpg,2183_blebel_libellus_1616,439,5185,8942845 
"562,1300,53,44 ",23 ,2188_barozzi_cosmografia_1607_p175.jpg,2188_barozzi_cosmografia_1607,440,5186,23 
"1156,851,54,44 ",16 ,2188_barozzi_cosmografia_1607_p175.jpg,2188_barozzi_cosmografia_1607,440,5187,16 
"567,1493,58,46 ",24 ,2188_barozzi_cosmografia_1607_p175.jpg,2188_barozzi_cosmografia_1607,440,5188,24 
"1163,1351,53,42 ",22 ,2188_barozzi_cosmografia_1607_p175.jpg,2188_barozzi_cosmografia_1607,440,5189,22 
"1159,1020,58,48 ",18 ,2188_barozzi_cosmografia_1607_p175.jpg,2188_barozzi_cosmografia_1607,440,5190,18 
"1714,1183,59,45 ",27 ,2188_barozzi_cosmografia_1607_p206.jpg,2188_barozzi_cosmografia_1607,441,5191,27 
