num_patch_id,num_page_id,number,xywh,page_url,page_id,book
16419,3283,NaN,"842,1120,510,117",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/23.jpg,2252_fine_sphaera_1552_p24.jpg,2252_fine_sphaera_1552
16420,3284,NaN,"2161,1431,533,518",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/103.jpg,2252_fine_sphaera_1552_p104.jpg,2252_fine_sphaera_1552
16421,3284,NaN,"2165,3413,567,133",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/103.jpg,2252_fine_sphaera_1552_p104.jpg,2252_fine_sphaera_1552
16422,3284,NaN,"1832,2803,337,490",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/103.jpg,2252_fine_sphaera_1552_p104.jpg,2252_fine_sphaera_1552
16423,3284,NaN,"1713,2567,549,556",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/103.jpg,2252_fine_sphaera_1552_p104.jpg,2252_fine_sphaera_1552
16424,3284,NaN,"768,2691,408,522",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/103.jpg,2252_fine_sphaera_1552_p104.jpg,2252_fine_sphaera_1552
16425,3285,NaN,"1364,1560,348,362",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/32.jpg,2252_fine_sphaera_1552_p33.jpg,2252_fine_sphaera_1552
16426,3285,NaN,"851,3240,323,295",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/32.jpg,2252_fine_sphaera_1552_p33.jpg,2252_fine_sphaera_1552
16427,3285,NaN,"1986,1535,418,270",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/32.jpg,2252_fine_sphaera_1552_p33.jpg,2252_fine_sphaera_1552
16428,3285,NaN,"855,2338,506,102",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/32.jpg,2252_fine_sphaera_1552_p33.jpg,2252_fine_sphaera_1552
16429,3285,NaN,"1238,2586,571,232",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/32.jpg,2252_fine_sphaera_1552_p33.jpg,2252_fine_sphaera_1552
16430,3286,NaN,"1080,1800,365,138",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/105.jpg,2252_fine_sphaera_1552_p106.jpg,2252_fine_sphaera_1552
16431,3286,NaN,"1086,1117,543,109",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/105.jpg,2252_fine_sphaera_1552_p106.jpg,2252_fine_sphaera_1552
16432,3286,NaN,"1178,3048,493,354",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/105.jpg,2252_fine_sphaera_1552_p106.jpg,2252_fine_sphaera_1552
16433,3286,NaN,"2101,3058,488,389",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/105.jpg,2252_fine_sphaera_1552_p106.jpg,2252_fine_sphaera_1552
16434,3286,NaN,"1756,1244,516,270",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/105.jpg,2252_fine_sphaera_1552_p106.jpg,2252_fine_sphaera_1552
16435,3287,NaN,"1882,2872,626,207",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/36.jpg,2252_fine_sphaera_1552_p37.jpg,2252_fine_sphaera_1552
16436,3287,NaN,"955,1958,510,250",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/36.jpg,2252_fine_sphaera_1552_p37.jpg,2252_fine_sphaera_1552
16437,3287,NaN,"1608,2197,333,328",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/36.jpg,2252_fine_sphaera_1552_p37.jpg,2252_fine_sphaera_1552
16438,3287,NaN,"1940,3270,511,299",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/36.jpg,2252_fine_sphaera_1552_p37.jpg,2252_fine_sphaera_1552
16439,3287,NaN,"1995,2202,628,418",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/36.jpg,2252_fine_sphaera_1552_p37.jpg,2252_fine_sphaera_1552
16440,3288,NaN,"1053,2949,322,142",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/77.jpg,2252_fine_sphaera_1552_p78.jpg,2252_fine_sphaera_1552
16441,3288,NaN,"1747,1883,345,242",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/77.jpg,2252_fine_sphaera_1552_p78.jpg,2252_fine_sphaera_1552
16442,3288,NaN,"722,990,363,377",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/77.jpg,2252_fine_sphaera_1552_p78.jpg,2252_fine_sphaera_1552
16443,3288,NaN,"1944,2111,432,507",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/77.jpg,2252_fine_sphaera_1552_p78.jpg,2252_fine_sphaera_1552
16444,3288,NaN,"752,2300,535,452",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/77.jpg,2252_fine_sphaera_1552_p78.jpg,2252_fine_sphaera_1552
16445,3289,NaN,"981,2545,445,530",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/54.jpg,2252_fine_sphaera_1552_p55.jpg,2252_fine_sphaera_1552
16446,3289,NaN,"1676,2839,436,378",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/54.jpg,2252_fine_sphaera_1552_p55.jpg,2252_fine_sphaera_1552
16447,3289,NaN,"1182,1822,600,198",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/54.jpg,2252_fine_sphaera_1552_p55.jpg,2252_fine_sphaera_1552
16448,3289,NaN,"1159,1934,424,485",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/54.jpg,2252_fine_sphaera_1552_p55.jpg,2252_fine_sphaera_1552
16449,3289,NaN,"1846,2574,549,251",/home/space/sphaera/sphaera_012020_all/pages/2252_fine_sphaera_1552/processed/54.jpg,2252_fine_sphaera_1552_p55.jpg,2252_fine_sphaera_1552
16450,3290,NaN,"298,385,182,155",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/299.jpg,2273_maurolico_opuscula_1575_p300.jpg,2273_maurolico_opuscula_1575
16451,3290,NaN,"378,714,174,43",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/299.jpg,2273_maurolico_opuscula_1575_p300.jpg,2273_maurolico_opuscula_1575
16452,3290,NaN,"418,663,100,109",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/299.jpg,2273_maurolico_opuscula_1575_p300.jpg,2273_maurolico_opuscula_1575
16453,3290,NaN,"263,621,140,112",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/299.jpg,2273_maurolico_opuscula_1575_p300.jpg,2273_maurolico_opuscula_1575
16454,3290,NaN,"313,568,121,157",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/299.jpg,2273_maurolico_opuscula_1575_p300.jpg,2273_maurolico_opuscula_1575
16455,3291,NaN,"249,329,122,135",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/191.jpg,2273_maurolico_opuscula_1575_p192.jpg,2273_maurolico_opuscula_1575
16456,3291,NaN,"185,515,109,56",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/191.jpg,2273_maurolico_opuscula_1575_p192.jpg,2273_maurolico_opuscula_1575
16457,3291,NaN,"634,438,154,103",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/191.jpg,2273_maurolico_opuscula_1575_p192.jpg,2273_maurolico_opuscula_1575
16458,3291,NaN,"521,619,176,74",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/191.jpg,2273_maurolico_opuscula_1575_p192.jpg,2273_maurolico_opuscula_1575
16459,3291,NaN,"459,325,143,150",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/191.jpg,2273_maurolico_opuscula_1575_p192.jpg,2273_maurolico_opuscula_1575
16460,3292,NaN,"279,711,96,87",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/175.jpg,2273_maurolico_opuscula_1575_p176.jpg,2273_maurolico_opuscula_1575
16461,3292,NaN,"215,446,103,92",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/175.jpg,2273_maurolico_opuscula_1575_p176.jpg,2273_maurolico_opuscula_1575
16462,3292,NaN,"481,704,131,132",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/175.jpg,2273_maurolico_opuscula_1575_p176.jpg,2273_maurolico_opuscula_1575
16463,3292,NaN,"516,379,157,154",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/175.jpg,2273_maurolico_opuscula_1575_p176.jpg,2273_maurolico_opuscula_1575
16464,3292,NaN,"450,448,135,141",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/175.jpg,2273_maurolico_opuscula_1575_p176.jpg,2273_maurolico_opuscula_1575
16465,3293,NaN,"189,701,141,42",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/195.jpg,2273_maurolico_opuscula_1575_p196.jpg,2273_maurolico_opuscula_1575
16466,3293,NaN,"425,546,127,95",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/195.jpg,2273_maurolico_opuscula_1575_p196.jpg,2273_maurolico_opuscula_1575
16467,3293,NaN,"459,665,153,43",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/195.jpg,2273_maurolico_opuscula_1575_p196.jpg,2273_maurolico_opuscula_1575
16468,3293,NaN,"224,822,100,156",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/195.jpg,2273_maurolico_opuscula_1575_p196.jpg,2273_maurolico_opuscula_1575
16469,3293,NaN,"186,763,138,37",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/195.jpg,2273_maurolico_opuscula_1575_p196.jpg,2273_maurolico_opuscula_1575
16470,3294,NaN,"564,856,105,127",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/186.jpg,2273_maurolico_opuscula_1575_p187.jpg,2273_maurolico_opuscula_1575
16471,3294,NaN,"356,370,94,60",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/186.jpg,2273_maurolico_opuscula_1575_p187.jpg,2273_maurolico_opuscula_1575
16472,3294,NaN,"442,450,97,126",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/186.jpg,2273_maurolico_opuscula_1575_p187.jpg,2273_maurolico_opuscula_1575
16473,3294,NaN,"190,487,147,147",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/186.jpg,2273_maurolico_opuscula_1575_p187.jpg,2273_maurolico_opuscula_1575
16474,3294,NaN,"525,631,131,32",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/186.jpg,2273_maurolico_opuscula_1575_p187.jpg,2273_maurolico_opuscula_1575
16475,3295,NaN,"425,708,131,102",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/196.jpg,2273_maurolico_opuscula_1575_p197.jpg,2273_maurolico_opuscula_1575
16476,3295,NaN,"467,826,119,71",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/196.jpg,2273_maurolico_opuscula_1575_p197.jpg,2273_maurolico_opuscula_1575
16477,3295,NaN,"570,529,135,39",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/196.jpg,2273_maurolico_opuscula_1575_p197.jpg,2273_maurolico_opuscula_1575
16478,3295,NaN,"394,276,180,121",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/196.jpg,2273_maurolico_opuscula_1575_p197.jpg,2273_maurolico_opuscula_1575
16479,3295,NaN,"324,771,175,33",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/196.jpg,2273_maurolico_opuscula_1575_p197.jpg,2273_maurolico_opuscula_1575
16480,3296,NaN,"463,529,180,78",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/164.jpg,2273_maurolico_opuscula_1575_p165.jpg,2273_maurolico_opuscula_1575
16481,3296,NaN,"470,550,150,140",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/164.jpg,2273_maurolico_opuscula_1575_p165.jpg,2273_maurolico_opuscula_1575
16482,3296,NaN,"467,865,113,27",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/164.jpg,2273_maurolico_opuscula_1575_p165.jpg,2273_maurolico_opuscula_1575
16483,3296,NaN,"224,279,154,86",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/164.jpg,2273_maurolico_opuscula_1575_p165.jpg,2273_maurolico_opuscula_1575
16484,3296,NaN,"432,734,102,36",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/164.jpg,2273_maurolico_opuscula_1575_p165.jpg,2273_maurolico_opuscula_1575
16485,3297,NaN,"367,632,117,39",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/375.jpg,2273_maurolico_opuscula_1575_p376.jpg,2273_maurolico_opuscula_1575
16486,3297,NaN,"455,747,163,62",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/375.jpg,2273_maurolico_opuscula_1575_p376.jpg,2273_maurolico_opuscula_1575
16487,3297,NaN,"279,669,122,69",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/375.jpg,2273_maurolico_opuscula_1575_p376.jpg,2273_maurolico_opuscula_1575
16488,3297,NaN,"486,866,146,80",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/375.jpg,2273_maurolico_opuscula_1575_p376.jpg,2273_maurolico_opuscula_1575
16489,3297,NaN,"199,337,125,50",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/375.jpg,2273_maurolico_opuscula_1575_p376.jpg,2273_maurolico_opuscula_1575
16490,3298,NaN,"306,415,143,113",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/136.jpg,2273_maurolico_opuscula_1575_p137.jpg,2273_maurolico_opuscula_1575
16491,3298,NaN,"492,423,128,100",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/136.jpg,2273_maurolico_opuscula_1575_p137.jpg,2273_maurolico_opuscula_1575
16492,3298,NaN,"422,594,115,38",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/136.jpg,2273_maurolico_opuscula_1575_p137.jpg,2273_maurolico_opuscula_1575
16493,3298,NaN,"358,685,123,126",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/136.jpg,2273_maurolico_opuscula_1575_p137.jpg,2273_maurolico_opuscula_1575
16494,3298,NaN,"299,735,156,149",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/136.jpg,2273_maurolico_opuscula_1575_p137.jpg,2273_maurolico_opuscula_1575
16495,3299,NaN,"590,673,92,63",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/334.jpg,2273_maurolico_opuscula_1575_p335.jpg,2273_maurolico_opuscula_1575
16496,3299,NaN,"191,361,122,54",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/334.jpg,2273_maurolico_opuscula_1575_p335.jpg,2273_maurolico_opuscula_1575
16497,3299,NaN,"218,767,98,115",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/334.jpg,2273_maurolico_opuscula_1575_p335.jpg,2273_maurolico_opuscula_1575
16498,3299,NaN,"314,791,149,87",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/334.jpg,2273_maurolico_opuscula_1575_p335.jpg,2273_maurolico_opuscula_1575
16499,3299,NaN,"548,482,176,89",/home/space/sphaera/sphaera_012020_all/pages/2273_maurolico_opuscula_1575/processed/334.jpg,2273_maurolico_opuscula_1575_p335.jpg,2273_maurolico_opuscula_1575
16500,3300,NaN,"1308,960,358,162",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/50.jpg,2236_valerius_sphaera_1561_p51.jpg,2236_valerius_sphaera_1561
16501,3300,NaN,"1213,1117,246,81",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/50.jpg,2236_valerius_sphaera_1561_p51.jpg,2236_valerius_sphaera_1561
16502,3300,NaN,"580,1260,351,321",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/50.jpg,2236_valerius_sphaera_1561_p51.jpg,2236_valerius_sphaera_1561
16503,3300,NaN,"946,1673,323,257",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/50.jpg,2236_valerius_sphaera_1561_p51.jpg,2236_valerius_sphaera_1561
16504,3300,NaN,"916,661,359,132",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/50.jpg,2236_valerius_sphaera_1561_p51.jpg,2236_valerius_sphaera_1561
16505,3301,NaN,"1092,661,245,298",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/37.jpg,2236_valerius_sphaera_1561_p38.jpg,2236_valerius_sphaera_1561
16506,3301,NaN,"841,1534,387,183",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/37.jpg,2236_valerius_sphaera_1561_p38.jpg,2236_valerius_sphaera_1561
16507,3301,NaN,"831,2175,253,168",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/37.jpg,2236_valerius_sphaera_1561_p38.jpg,2236_valerius_sphaera_1561
16508,3301,NaN,"838,1599,371,170",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/37.jpg,2236_valerius_sphaera_1561_p38.jpg,2236_valerius_sphaera_1561
16509,3301,NaN,"667,1728,311,310",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/37.jpg,2236_valerius_sphaera_1561_p38.jpg,2236_valerius_sphaera_1561
16510,3302,NaN,"1202,1467,225,110",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/28.jpg,2236_valerius_sphaera_1561_p29.jpg,2236_valerius_sphaera_1561
16511,3302,NaN,"1232,788,248,368",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/28.jpg,2236_valerius_sphaera_1561_p29.jpg,2236_valerius_sphaera_1561
16512,3302,NaN,"511,1786,298,337",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/28.jpg,2236_valerius_sphaera_1561_p29.jpg,2236_valerius_sphaera_1561
16513,3302,NaN,"432,1675,236,187",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/28.jpg,2236_valerius_sphaera_1561_p29.jpg,2236_valerius_sphaera_1561
16514,3302,NaN,"494,1272,403,215",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/28.jpg,2236_valerius_sphaera_1561_p29.jpg,2236_valerius_sphaera_1561
16515,3303,NaN,"1329,841,317,79",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/61.jpg,2236_valerius_sphaera_1561_p62.jpg,2236_valerius_sphaera_1561
16516,3303,NaN,"1332,2110,384,349",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/61.jpg,2236_valerius_sphaera_1561_p62.jpg,2236_valerius_sphaera_1561
16517,3303,NaN,"595,854,397,356",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/61.jpg,2236_valerius_sphaera_1561_p62.jpg,2236_valerius_sphaera_1561
16518,3303,NaN,"1104,1668,299,327",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/61.jpg,2236_valerius_sphaera_1561_p62.jpg,2236_valerius_sphaera_1561
16519,3303,NaN,"712,1551,248,276",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/61.jpg,2236_valerius_sphaera_1561_p62.jpg,2236_valerius_sphaera_1561
16520,3304,NaN,"1400,2119,256,67",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/42.jpg,2236_valerius_sphaera_1561_p43.jpg,2236_valerius_sphaera_1561
16521,3304,NaN,"659,1774,405,337",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/42.jpg,2236_valerius_sphaera_1561_p43.jpg,2236_valerius_sphaera_1561
16522,3304,NaN,"948,2066,342,286",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/42.jpg,2236_valerius_sphaera_1561_p43.jpg,2236_valerius_sphaera_1561
16523,3304,NaN,"571,1925,253,202",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/42.jpg,2236_valerius_sphaera_1561_p43.jpg,2236_valerius_sphaera_1561
16524,3304,NaN,"624,839,311,336",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/42.jpg,2236_valerius_sphaera_1561_p43.jpg,2236_valerius_sphaera_1561
16525,3305,NaN,"1131,1382,338,159",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/67.jpg,2236_valerius_sphaera_1561_p68.jpg,2236_valerius_sphaera_1561
16526,3305,NaN,"994,1389,258,114",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/67.jpg,2236_valerius_sphaera_1561_p68.jpg,2236_valerius_sphaera_1561
16527,3305,NaN,"1007,1668,255,217",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/67.jpg,2236_valerius_sphaera_1561_p68.jpg,2236_valerius_sphaera_1561
16528,3305,NaN,"1056,1847,347,360",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/67.jpg,2236_valerius_sphaera_1561_p68.jpg,2236_valerius_sphaera_1561
16529,3305,NaN,"857,2122,209,151",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/67.jpg,2236_valerius_sphaera_1561_p68.jpg,2236_valerius_sphaera_1561
16530,3306,NaN,"1123,1850,386,219",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/49.jpg,2236_valerius_sphaera_1561_p50.jpg,2236_valerius_sphaera_1561
16531,3306,NaN,"1368,663,388,89",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/49.jpg,2236_valerius_sphaera_1561_p50.jpg,2236_valerius_sphaera_1561
16532,3306,NaN,"1432,1523,358,268",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/49.jpg,2236_valerius_sphaera_1561_p50.jpg,2236_valerius_sphaera_1561
16533,3306,NaN,"1223,638,338,282",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/49.jpg,2236_valerius_sphaera_1561_p50.jpg,2236_valerius_sphaera_1561
16534,3306,NaN,"640,966,346,126",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/49.jpg,2236_valerius_sphaera_1561_p50.jpg,2236_valerius_sphaera_1561
16535,3307,NaN,"1229,2298,362,372",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/63.jpg,2236_valerius_sphaera_1561_p64.jpg,2236_valerius_sphaera_1561
16536,3307,NaN,"679,687,210,220",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/63.jpg,2236_valerius_sphaera_1561_p64.jpg,2236_valerius_sphaera_1561
16537,3307,NaN,"1145,1936,409,334",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/63.jpg,2236_valerius_sphaera_1561_p64.jpg,2236_valerius_sphaera_1561
16538,3307,NaN,"1058,736,403,302",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/63.jpg,2236_valerius_sphaera_1561_p64.jpg,2236_valerius_sphaera_1561
16539,3307,NaN,"569,2219,349,353",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/63.jpg,2236_valerius_sphaera_1561_p64.jpg,2236_valerius_sphaera_1561
16540,3308,NaN,"758,2105,297,277",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/69.jpg,2236_valerius_sphaera_1561_p70.jpg,2236_valerius_sphaera_1561
16541,3308,NaN,"1163,722,267,268",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/69.jpg,2236_valerius_sphaera_1561_p70.jpg,2236_valerius_sphaera_1561
16542,3308,NaN,"448,968,340,124",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/69.jpg,2236_valerius_sphaera_1561_p70.jpg,2236_valerius_sphaera_1561
16543,3308,NaN,"1055,1701,262,247",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/69.jpg,2236_valerius_sphaera_1561_p70.jpg,2236_valerius_sphaera_1561
16544,3308,NaN,"1207,774,259,275",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/69.jpg,2236_valerius_sphaera_1561_p70.jpg,2236_valerius_sphaera_1561
16545,3309,NaN,"755,1196,305,102",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/65.jpg,2236_valerius_sphaera_1561_p66.jpg,2236_valerius_sphaera_1561
16546,3309,NaN,"1257,1417,268,193",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/65.jpg,2236_valerius_sphaera_1561_p66.jpg,2236_valerius_sphaera_1561
16547,3309,NaN,"1295,1283,240,116",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/65.jpg,2236_valerius_sphaera_1561_p66.jpg,2236_valerius_sphaera_1561
16548,3309,NaN,"1152,973,360,329",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/65.jpg,2236_valerius_sphaera_1561_p66.jpg,2236_valerius_sphaera_1561
16549,3309,NaN,"1417,1171,286,342",/home/space/sphaera/sphaera_012020_all/pages/2236_valerius_sphaera_1561/processed/65.jpg,2236_valerius_sphaera_1561_p66.jpg,2236_valerius_sphaera_1561
16550,3310,NaN,"291,682,102,60",/home/space/sphaera/sphaera_012020_all/pages/2276_valerio_libellus_1593/processed/39.jpg,2276_valerio_libellus_1593_p40.jpg,2276_valerio_libellus_1593
16551,3310,NaN,"261,513,69,93",/home/space/sphaera/sphaera_012020_all/pages/2276_valerio_libellus_1593/processed/39.jpg,2276_valerio_libellus_1593_p40.jpg,2276_valerio_libellus_1593
16552,3310,NaN,"300,538,119,103",/home/space/sphaera/sphaera_012020_all/pages/2276_valerio_libellus_1593/processed/39.jpg,2276_valerio_libellus_1593_p40.jpg,2276_valerio_libellus_1593
